tagId,tag_userId,movieId,tag,tag_timestamp
13803,2931,5418,Robert Ludlum,2009-08-06 22:05:12
13804,2931,5574,Corey Yuen,2009-09-15 23:58:12
13805,2931,5574,FranÃ§ois BerlÃ©and,2009-09-15 23:58:59
13806,2931,5574,Jason Statham,2009-09-15 23:58:01
13807,2931,5574,Matt Schulze,2009-09-15 23:59:32
13808,2931,5574,Qi Shu,2009-09-15 23:58:18
13809,2931,5816,alan rickman,2009-07-26 13:34:38
13810,2931,5816,Chris Columbus,2009-07-26 13:34:16
13811,2931,5816,Daniel Radcliffe,2009-07-26 13:34:33
13812,2931,5816,Emma Watson,2009-07-26 13:35:01
13813,2931,5816,John Cleese,2009-07-26 13:34:23
13814,2931,5816,Rupert Grint,2009-07-26 13:35:09
13815,2931,6188,Todd Phillips,2010-04-14 22:55:53
13816,2931,6188,Will Ferrell,2010-04-14 22:55:27
13817,2931,6383,Eva Mendes,2010-04-20 22:12:08
13818,2931,6383,John Singleton,2010-04-20 22:12:03
13819,2931,6383,Paul Walker,2010-04-20 22:12:13
13820,2931,6408,Jamie Uys,2009-07-30 20:56:47
13821,2931,7099,Hayao Miyazaki,2010-09-14 00:01:12
13822,2931,7099,Studio Ghibli,2010-09-14 00:01:14
13823,2931,7293,Adam Sandler,2009-04-17 21:47:17
13824,2931,7293,Drew Barrymore,2009-04-17 21:47:21
13825,2931,7293,Peter Segal,2009-04-17 21:47:35
13826,2931,7293,Rob Schneider,2009-04-17 21:47:27
13827,2931,8368,Alan Rickman,2009-07-27 08:32:25
13828,2931,8368,Alfonso CuarÃ³n,2009-07-27 08:32:09
13829,2931,8368,Daniel Radcliffe,2009-07-26 17:29:49
13830,2931,8368,David Thewlis,2009-07-26 17:31:05
13831,2931,8368,Emma Thompson,2009-07-26 17:31:15
13832,2931,8368,Emma Watson,2009-07-26 17:29:40
13833,2931,8368,Gary Oldman,2009-07-26 17:29:52
13834,2931,8368,Rupert Grint,2009-07-26 17:30:08
13835,2931,8665,Franka Potente,2009-08-30 13:39:08
13836,2931,8665,Matt Damon,2009-08-30 13:38:37
13837,2931,8665,Paul Greengras,2009-08-30 13:38:56
13838,2931,8665,Robert Ludlum,2009-08-30 13:38:42
13839,2931,8957,Danny Glover,2010-04-08 21:17:10
13840,2931,8957,James Wan,2010-04-08 21:17:35
13841,2931,27611,Edward James Olmos,2009-05-09 13:12:39
13842,2931,27801,Prachya Pinkaew,2010-01-23 01:58:04
13843,2931,27801,Tony Jaa,2010-01-23 01:57:45
13844,2931,27869,Je-gyu Kang,2009-12-08 22:15:04
13845,2931,33166,Brendan Fraser,2009-04-16 10:15:40
13846,2931,33166,Matt Dillon,2009-04-16 10:15:48
13847,2931,33166,Paul Haggis,2009-04-16 10:15:20
13848,2931,33166,Sandra Bullock,2009-04-16 10:15:01
13849,2931,33615,Ben Stiller,2009-09-21 16:22:22
13850,2931,33615,Chris Rock,2009-09-21 16:22:58
13851,2931,33615,David Schwimmer,2009-09-21 16:22:45
13852,2931,33615,Eric Darnell,2009-09-21 16:22:32
13853,2931,33615,Sacha Baron Cohen,2009-09-21 16:22:19
13854,2931,33615,Tom McGrath,2009-09-21 16:22:37
13855,2931,37729,Helena Bonham Carter,2010-01-24 00:05:18
13856,2931,37729,Johnny Depp,2010-01-24 00:05:04
13857,2931,37729,Mike Johnson,2010-01-24 00:04:53
13858,2931,37729,Tim Burton,2010-01-24 00:04:39
13859,2931,39446,Darren Lynn Bousman,2010-04-13 20:54:51
13860,2931,40815,Alan Rickman,2009-07-27 08:34:35
13861,2931,40815,Daniel Radcliffe,2009-07-27 08:35:16
13862,2931,40815,Emma Watson,2009-07-27 08:34:46
13863,2931,40815,Gary Oldman,2009-07-27 08:34:30
13864,2931,40815,Mike Newell,2009-07-27 08:35:05
13865,2931,40815,Ralph Fiennes,2009-07-27 08:34:56
13866,2931,40815,Rupert Grint,2009-07-27 08:35:21
13867,2931,41566,Andrew Adamson,2010-07-28 20:18:50
13868,2931,45447,Audrey Tautou,2009-05-09 22:09:26
13869,2931,45447,Ian McKellen,2009-05-09 22:09:20
13870,2931,45447,Jean Reno,2009-05-09 22:09:18
13871,2931,45447,Ron Howard,2009-05-09 22:09:40
13872,2931,45447,Tom Hanks,2009-05-09 22:09:24
13873,2931,45499,Halle Berry,2009-07-02 23:14:37
13874,2931,45499,Hugh Jackman,2009-07-02 23:14:41
13875,2931,45517,John Lasseter,2009-12-15 23:04:14
13876,2931,45517,Owen Wilson,2009-12-15 23:03:59
13877,2931,46335,Japan,2010-04-21 21:29:56
13878,2931,46335,Justin Lin,2010-04-21 21:28:43
13879,2931,46335,Vin Diesel,2010-04-21 21:30:12
13880,2931,46347,Bruce Dickinson,2009-06-10 19:55:05
13881,2931,46347,Ronnie James Dio,2009-06-10 19:55:02
13882,2931,46347,Sam Dunn,2009-04-10 19:03:33
13883,2931,46347,Tom Araya,2009-04-10 19:03:27
13884,2931,46530,Brandon routh,2009-07-16 14:29:46
13885,2931,46530,Bryan Singer,2009-07-16 14:29:20
13886,2931,46530,Kate Bosworth,2009-07-16 14:29:32
13887,2931,46530,Kevin Spacey,2009-07-16 14:29:58
13888,2931,46723,Alejandro Gonzalez Inarritu,2010-07-21 16:59:02
13889,2931,46723,Brad Pitt,2010-07-21 16:59:08
13890,2931,46723,Gael GarcÃƒÂ­a Bernal,2010-07-21 16:59:10
13891,2931,46972,Ben Stiller,2010-01-24 19:55:32
13892,2931,46972,Dick Van Dyke,2010-01-24 19:55:28
13893,2931,46972,Ricky Gervais,2010-01-24 19:55:44
13894,2931,46972,Shawn Levy,2010-01-24 19:55:39
13895,2931,47200,Amy Smart,2009-09-27 11:24:19
13896,2931,47200,Brian Taylor,2009-09-27 11:24:47
13897,2931,47200,Jason Statham,2009-09-27 11:24:12
13898,2931,47200,Mark Neveldine,2009-09-27 11:24:35
13899,2931,47610,Edward Norton,2009-08-03 22:56:48
13900,2931,47610,Jessica Biel,2009-08-03 22:57:41
13901,2931,47610,Neil Burger,2009-08-03 22:56:55
13902,2931,47610,Paul Giamatti,2009-08-03 22:57:04
13903,2931,47610,Rufus Sewell,2009-08-03 22:58:02
13904,2931,48394,Ariadna Gil,2009-07-30 21:06:20
13905,2931,48394,Doug Jones,2009-07-30 21:05:56
13906,2931,48394,Guillermo del Toro,2009-07-30 21:05:38
13907,2931,48394,Ivana Baquero,2009-07-30 21:05:50
13908,2931,48394,Maribel VerdÃº,2009-07-30 21:06:31
13909,2931,48394,Sergi LÃ³pez,2009-07-30 21:06:13
13910,2931,48877,Darren Lynn Bousman,2010-04-15 13:47:28
13911,2931,49396,Jack Black,2009-07-16 14:23:26
13912,2931,49396,Kyle Gass,2009-07-16 14:23:34
13913,2931,49396,Liam Lynch,2009-07-16 14:23:45
13914,2931,51925,Julian McMahon,2009-09-15 23:57:02
13915,2931,51925,Mennan Yapo,2009-09-15 23:55:50
13916,2931,51925,Nia Long,2009-09-15 23:56:20
13917,2931,51925,Sandra Bullock,2009-09-15 23:55:42
13918,2931,52281,Danny Trejo,2009-10-07 22:49:07
13919,2931,52281,Machete,2009-10-07 22:49:25
13920,2931,52281,Quentin Tarantino,2009-10-07 22:48:56
13921,2931,52281,Robert Rodriguez,2009-10-07 22:48:39
13922,2931,53550,Christian Bale,2009-08-07 23:28:51
13923,2931,53550,Jeremy Davies,2009-08-07 23:29:29
13924,2931,53550,Steve Zahn,2009-08-07 23:28:57
13925,2931,53550,Werner Herzog,2009-08-07 23:29:34
13926,2931,53972,bruce willis,2009-04-01 09:47:49
13927,2931,53972,Len Wiseman,2009-04-01 09:49:36
13928,2931,53996,Jon Voigt,2009-06-12 21:34:00
13929,2931,53996,Megan Fox,2009-06-12 21:32:39
13930,2931,53996,Michael Bay,2009-06-12 21:32:47
13931,2931,53996,Shia LaBeouf,2009-06-12 21:33:31
13932,2931,53996,Special Effects,2009-06-12 21:35:13
13933,2931,54001,Alan Rickman,2009-07-27 08:38:06
13934,2931,54001,Daniel Radcliffe,2009-07-27 08:37:56
13935,2931,54001,David Yates,2009-07-27 08:38:51
13936,2931,54001,Emma Watson,2009-07-27 08:37:53
13937,2931,54001,Gary Oldman,2009-07-27 08:38:43
13938,2931,54001,Ralph Fiennes,2009-07-27 08:37:49
13939,2931,54001,Rupert Grint,2009-07-27 08:38:31
13940,2931,54995,Bruce Willis,2009-10-07 22:47:02
13941,2931,54995,Josh Brolin,2009-10-07 22:47:32
13942,2931,54995,Robert Rodriguez,2009-10-07 22:47:14
13943,2931,54995,Rose McGowan,2009-10-07 22:47:36
13944,2931,55247,Emile Hirsch,2009-04-16 22:26:05
13945,2931,55247,Sean Penn,2009-04-16 22:24:03
13946,2931,55577,Darren Lynn Bousman,2010-04-15 19:50:28
13947,2931,55765,Cuba Gooding Jr.,2009-04-07 20:37:27
13948,2931,55765,Denzel Washington,2009-04-07 20:36:52
13949,2931,55765,Josh Brolin,2009-04-07 20:37:32
13950,2931,55765,Ridley Scott,2009-04-07 20:37:02
13951,2931,55765,Russell Crowe,2009-04-07 20:36:56
13952,2931,55805,Albert Finney,2010-07-26 22:55:15
13953,2931,55805,Ethan Hawke,2010-07-26 22:55:26
13954,2931,55805,Philip Seymour Hoffman,2010-07-26 22:55:22
13955,2931,55805,Sidney Lumet,2010-07-26 22:55:29
13956,2931,55820,coen brothers,2009-05-09 14:02:44
13957,2931,55820,Josh Brolin,2009-05-09 14:02:25
13958,2931,55820,Tommy Lee Jones,2009-05-09 14:01:41
13959,2931,55820,Woody Harrelson,2009-05-09 14:01:46
13960,2931,56782,CiarÃ¡n Hinds,2009-08-10 22:30:02
13961,2931,56782,Daniel Day-Lewis,2009-08-10 22:28:05
13962,2931,56782,Dillon Freasier,2009-08-10 22:29:02
13963,2931,56782,Paul Dano,2009-08-10 22:30:27
13964,2931,56782,Paul Thomas Anderson,2009-08-10 22:30:14
13965,2931,57368,Matt Reeves,2009-10-03 20:57:48
13966,2931,57528,Julie Benz,2009-06-28 22:27:56
13967,2931,57528,Sylvester Stallone,2009-06-28 22:27:30
13968,2931,57669,Brendan Gleeson,2009-10-03 20:17:18
13969,2931,57669,Colin Farrell,2009-10-03 20:17:05
13970,2931,57669,Martin McDonagh,2009-10-03 20:16:58
13971,2931,57669,Ralph Fiennes,2009-10-03 20:17:02
13972,2931,59014,Craig Mazin,2010-03-24 21:42:53
13973,2931,59014,Leslie Nielsen,2010-03-24 21:42:42
13974,2931,59315,Gwyneth Paltrow,2009-09-14 19:06:09
13975,2931,59315,Jeff Bridges,2009-09-14 19:06:26
13976,2931,59315,Jon Favreau,2009-09-14 19:05:44
13977,2931,59315,Robert Downey Jr.,2009-09-14 19:05:58
13978,2931,59315,Terrence Howard,2009-09-14 19:06:22
13979,2931,59369,Famke Janssen,2009-08-10 12:25:55
13980,2931,59369,Liam Neeson,2009-08-10 12:22:47
13981,2931,59369,Maggie Grace,2009-08-10 12:26:37
13982,2931,59369,Pierre Morel,2009-08-10 12:22:53
13983,2931,59501,Andrew Adamson,2010-08-03 08:41:26
13984,2931,59727,Bryan Bertino,2009-06-14 12:05:55
13985,2931,59727,Liv Tyler,2009-06-14 12:05:32
13986,2931,59727,Scott Speedman,2009-06-14 12:05:42
13987,2931,60040,Edward Norton,2009-07-01 11:47:35
13988,2931,60040,Liv Tyler,2009-07-01 11:52:32
13989,2931,60040,Louis Leterrier,2009-07-01 11:48:07
13990,2931,60040,Tim Roth,2009-07-01 11:47:41
13991,2931,60040,William Hurt,2009-07-01 11:52:35
13992,2931,60072,Angelina Jolie,2009-07-29 10:50:42
13993,2931,60072,James McAvoy,2009-07-29 10:50:51
13994,2931,60072,Morgan Freeman,2009-07-29 10:50:53
13995,2931,60072,Timur Bekmambetov,2009-07-29 10:51:03
13996,2931,60684,Billy Crudup,2009-07-06 21:57:33
13997,2931,60684,Carla Gugino,2009-07-06 21:58:30
13998,2931,60684,Jackie Earle Haley,2009-07-06 21:59:13
13999,2931,60684,Jeffrey Dean Morgan,2009-07-06 21:59:46
14000,2931,60684,Malin Akerman,2009-07-06 21:58:56
14001,2931,60684,Matthew Goode,2009-07-06 21:58:10
14002,2931,60684,Patrick Wilson,2009-07-06 22:01:10
14003,2931,60684,Zack Snyder,2009-07-06 21:56:40
14004,2931,60756,Adam McKay,2009-08-12 22:24:56
14005,2931,60756,John C. Reilly,2009-08-12 22:23:41
14006,2931,60756,Will Ferrell,2009-08-12 22:24:30
14007,2931,61024,David Gordon Green,2010-01-17 14:27:40
14008,2931,61024,James Franco,2010-01-17 14:27:32
14009,2931,61024,Seth Rogen,2010-01-17 14:27:30
14010,2931,61210,John Malkovich,2010-01-20 00:14:07
14011,2931,61210,Ron Perlman,2010-01-20 00:14:04
14012,2931,61210,Simon Hunter,2009-11-01 21:07:25
14013,2931,61240,Tomas Alfredson,2011-01-15 12:29:03
14014,2931,61248,Jason Statham,2009-09-14 23:14:43
14015,2931,61248,Joan Allen,2009-09-14 23:15:10
14016,2931,61248,Paul W.S. Anderson,2009-09-14 23:15:27
14017,2931,61248,Tyrese Gibson,2009-09-14 23:14:53
14018,2931,61323,Brad Pitt,2010-01-18 23:39:27
14019,2931,61323,Coen Brothers,2010-01-18 23:39:25
14020,2931,61323,Frances McDormand,2010-01-18 23:39:31
14021,2931,61323,George Clooney,2010-01-18 23:39:34
14022,2931,61323,John Malkovich,2010-01-18 23:39:29
14023,2931,61729,David Koepp,2009-09-12 11:52:19
14024,2931,61729,Greg Kinnear,2009-09-12 11:52:41
14025,2931,61729,Ricky Gervais,2009-09-12 11:52:32
14026,2931,61729,TÃ©a Leoni,2009-09-12 11:52:52
14027,2931,62374,Leonardo DiCaprio,2009-08-31 22:35:51
14028,2931,62374,Mark Strong,2009-08-31 22:37:31
14029,2931,62374,Ridley Scott,2009-08-31 22:35:53
14030,2931,62374,Russell Crowe,2009-08-31 22:35:53
14031,2931,62439,Alec Baldwin,2010-01-25 00:59:10
14032,2931,62439,Dane Cook,2010-01-25 00:59:32
14033,2931,62439,Howard Deutch,2010-01-25 00:59:23
14034,2931,62439,Jason Biggs,2010-01-25 00:59:36
14035,2931,62439,Kate Hudson,2010-01-25 00:59:27
14036,2931,62849,Gerard Butler,2009-09-13 12:10:59
14037,2931,62849,Guy Ritchie,2009-09-13 12:11:00
14038,2931,62849,Mark Strong,2009-09-13 12:11:09
14039,2931,62849,Thandie Newton,2009-09-13 12:11:20
14040,2931,62849,Tom Wilkinson,2009-09-13 12:11:33
14041,2931,62999,Alec Baldwin,2009-09-22 18:19:06
14042,2931,62999,Ben Stiller,2009-09-22 18:18:28
14043,2931,62999,Chris Rock,2009-09-22 18:18:43
14044,2931,62999,David Schwimmer,2009-09-22 18:18:24
14045,2931,62999,Erik Darnell,2009-09-22 18:18:51
14046,2931,62999,Jada Pinkett Smith,2009-09-22 18:18:46
14047,2931,62999,Sacha Baron Cohen,2009-09-22 18:18:36
14048,2931,62999,Tom McGrath,2009-09-22 18:18:58
14049,2931,63113,Daniel Craig,2009-12-12 13:57:41
14050,2931,63113,Judi Dench,2009-12-12 13:58:05
14051,2931,63113,Marc Forster,2009-12-12 13:57:58
14052,2931,63436,David Hackle,2010-04-15 21:56:01
14053,2931,63479,Josh Zuckerman,2009-08-10 18:20:11
14054,2931,63479,Sean Anders,2009-08-10 18:20:19
14055,2931,63479,Seth Green,2009-08-10 18:20:28
14056,2931,63540,Andy Garcia,2010-03-24 16:14:51
14057,2931,63540,Drew Barrymore,2010-03-24 16:14:49
14058,2931,63540,Edward James Olmos,2010-03-24 16:14:43
14059,2931,63540,Jamie Lee Curtis,2010-03-24 16:14:46
14060,2931,63540,Raja Gosnell,2010-03-24 16:14:55
14061,2931,63826,Toby Wilkins,2010-02-04 00:54:15
14062,2931,63992,Ashley Greene,2009-09-14 23:17:44
14063,2931,63992,Billy Burke,2009-09-14 23:18:28
14064,2931,63992,Catherine Hardwicke,2009-09-14 23:17:00
14065,2931,63992,Kristen Stewart,2009-09-14 23:16:05
14066,2931,63992,Peter Facinelli,2009-09-14 23:24:02
14067,2931,63992,Robert Pattinson,2009-09-14 23:16:42
14068,2931,64032,Reese Witherspoon,2010-01-19 23:56:29
14069,2931,64032,Robert Duvall,2010-01-19 23:56:34
14070,2931,64032,Seth Gordon,2010-01-19 23:56:49
14071,2931,64032,Vince Vaughn,2010-01-19 23:56:32
14072,2931,64116,Anthony Leondis,2010-09-16 20:46:46
14073,2931,64116,John Cusack,2010-09-16 20:46:51
14074,2931,64116,Steve Buscemi,2010-09-16 20:46:57
14075,2931,64197,Michael Fassbender,2010-09-14 15:43:04
14076,2931,64197,Steve McQueen,2010-09-14 15:43:16
14077,2931,64499,Benicio Del Toro,2010-04-16 22:16:49
14078,2931,64499,Steven Soderbergh,2010-04-16 22:16:55
14079,2931,64501,Benicio Del Toro,2010-04-17 23:45:10
14080,2931,64501,Steven Soderbergh,2010-04-17 23:45:11
14081,2931,64622,David Kross,2010-06-21 22:39:21
14082,2931,64622,Kate Winslet,2010-06-21 22:38:21
14083,2931,64622,Ralph Fiennes,2010-06-21 22:38:40
14084,2931,64622,Stephen Daldry,2010-06-21 22:38:38
14085,2931,64716,Gabriele Muccino,2009-09-25 17:29:28
14086,2931,64716,Rosario Dawson,2009-09-25 17:29:53
14087,2931,64716,Will Smith,2009-09-25 17:29:22
14088,2931,64716,Woody Harrelson,2009-09-25 17:29:33
14089,2931,64839,Darren Aronofsky,2009-06-29 22:28:52
14090,2931,64839,Evan Rachel Wood,2009-06-29 22:32:07
14091,2931,64839,Marisa Tomei,2009-06-29 22:31:17
14092,2931,64839,Mickey Rourke,2009-06-29 22:29:13
14093,2931,64839,Nudity (Topless),2009-06-29 22:30:18
14094,2931,64957,Brad Pitt,2009-07-20 22:17:36
14095,2931,64957,Cate Blanchett,2009-07-20 22:17:54
14096,2931,64957,David Fincher,2009-07-20 22:17:40
14097,2931,64969,Bradley Cooper,2009-06-10 19:53:50
14098,2931,64969,Jim carrey,2009-06-10 19:52:26
14099,2931,64969,Peyton Reed,2009-06-10 19:52:55
14100,2931,64969,Zooey Deschanel,2009-06-10 19:52:39
14101,2931,64983,Bryan Singer,2009-12-13 23:23:11
14102,2931,64983,Tom Cruise,2009-12-13 23:22:58
14103,2931,65130,Kate Winslet,2010-03-16 23:48:03
14104,2931,65130,Leonardo DiCaprio,2010-03-16 23:47:55
14105,2931,65130,Sam Mendes,2010-03-16 23:47:59
14106,2931,65142,Bruno Vanden Broucke,2009-09-21 16:20:49
14107,2931,65142,Erik Van Looy,2009-09-21 16:21:09
14108,2931,65142,Filip Peeters,2009-09-21 16:20:28
14109,2931,65142,Koen De Bouw,2009-09-21 16:20:21
14110,2931,65142,Koen De Graeve,2009-12-05 23:26:59
14111,2931,65142,Matthias Schoenaerts,2009-09-21 16:20:37
14112,2931,65142,Veerle Baetens,2009-09-21 16:21:05
14113,2931,65514,Donnie Yen,2009-12-09 00:11:56
14114,2931,65514,Wilson Yip,2009-12-09 00:11:45
14115,2931,65802,Kevin James,2010-01-27 00:02:50
14116,2931,65802,Steve Carr,2010-01-27 00:02:43
14117,2931,66509,Adam Sandler,2010-04-16 12:23:54
14118,2931,66509,Judd Apatow,2010-04-16 12:23:50
14119,2931,66509,Seth Rogen,2010-04-16 12:23:57
14120,2931,66783,Marcus Nispel,2009-10-31 23:09:13
14121,2931,67087,John Hamburg,2009-12-20 23:21:29
14122,2931,67186,Peter Cornwell,2009-11-01 11:35:36
14123,2931,67252,Tony Jaa,2010-01-24 00:59:49
14124,2931,67408,Conrad Vernon,2009-09-27 18:56:53
14125,2931,67408,Kiefer Sutherland,2009-09-27 18:54:28
14126,2931,67408,Reese Witherspoon,2009-09-27 18:54:28
14127,2931,67408,Rob Letterman,2009-09-27 18:57:01
14128,2931,67408,Seth Rogen,2009-09-27 18:54:28
14129,2931,67665,heavy metal,2010-04-12 13:19:38
14130,2931,67665,Robb Reiner,2010-04-12 13:19:23
14131,2931,67665,Sacha Gervasi,2010-04-12 13:19:13
14132,2931,67665,Steve \\Lips\\ Kudlow,2010-04-12 13:19:03
14133,2931,67867,James Wong,2009-12-08 22:13:04
14134,2931,67999,Marty Friedman,2009-06-10 19:56:02
14135,2931,67999,Max Cavalera,2009-06-10 19:56:11
14136,2931,67999,Sam Dunn,2009-06-10 19:55:53
14137,2931,67999,Tom Araya,2009-06-10 19:56:20
14138,2931,68028,Brian Goodman,2010-06-22 15:58:33
14139,2931,68028,Ethan Hawke,2010-06-22 15:58:30
14140,2931,68073,Philip Seymour Hoffman,2010-07-25 15:28:21
14141,2931,68073,Richard Curtis,2010-07-25 15:28:32
14142,2931,68157,Brad Pitt,2009-10-10 22:09:59
14143,2931,68157,Christoph Waltz,2009-10-10 22:11:38
14144,2931,68157,Diane Kruger,2009-10-10 22:11:35
14145,2931,68157,Eli Roth,2009-10-10 22:11:40
14146,2931,68157,MÃ©lanie Laurent,2009-10-10 22:12:05
14147,2931,68157,Quentin Tarantino,2009-10-10 22:09:56
14148,2931,68237,Duncan Jones,2010-02-04 00:53:24
14149,2931,68237,Sam Rockwell,2010-02-04 00:53:27
14150,2931,68319,Gavin Hood,2009-09-23 23:06:24
14151,2931,68319,Hugh Jackman,2009-09-23 23:05:17
14152,2931,68319,Liev Schreiber,2009-09-23 23:05:43
14153,2931,68358,Chris Pine,2009-09-29 19:28:13
14154,2931,68358,J.J. Abrams,2009-09-29 19:27:58
14155,2931,68358,Simon Pegg,2009-09-29 19:28:20
14156,2931,68358,Zachary Quinto,2009-09-29 19:28:04
14157,2931,68444,Sean McGinly,2010-06-21 20:23:44
14158,2931,68749,Jennifer Aniston,2010-04-13 22:35:04
14159,2931,68749,Stephen Belber,2010-04-13 22:34:57
14160,2931,68749,Steve Zahn,2010-04-13 22:35:06
14161,2931,68749,Woody Harrelson,2010-04-13 22:34:31
14162,2931,68791,Christian Bale,2009-08-26 20:55:14
14163,2931,68791,McG,2009-08-26 20:56:02
14164,2931,68791,Moon Bloodgood,2009-08-26 20:56:30
14165,2931,68791,Sam Worthington,2009-08-26 20:55:26
14166,2931,68793,Amy Adams,2010-01-24 19:56:15
14167,2931,68793,Ben Stiller,2010-01-24 19:56:22
14168,2931,68793,Ricky Gervais,2010-01-24 19:56:16
14169,2931,68793,Shawn Levy,2010-01-24 19:56:26
14170,2931,68952,Alison Lohman,2009-08-04 21:36:25
14171,2931,68952,David Paymer,2009-08-04 21:36:57
14172,2931,68952,Justin Long,2009-08-04 21:36:42
14173,2931,68952,Lorna Raver,2009-08-04 21:36:49
14174,2931,68952,Reggie Lee,2009-08-04 21:37:49
14175,2931,68952,Sam Raimi,2009-08-04 21:38:08
14176,2931,68954,Pete Docter,2009-12-17 19:45:57
14177,2931,68954,Pixar,2009-12-17 19:46:03
14178,2931,68965,Damien Wayans,2010-04-20 23:55:00
14179,2931,69134,Charlotte Gainsbourg,2009-09-20 15:00:44
14180,2931,69134,Lars von Trier,2009-09-20 15:00:52
14181,2931,69134,Willem Dafoe,2009-09-20 15:00:36
14182,2931,69278,Brad Silberling,2010-02-04 00:55:55
14183,2931,69278,Will Ferrell,2010-02-04 00:56:00
14184,2931,69406,Anne Fletcher,2009-10-14 14:18:31
14185,2931,69436,Harold Ramis,2009-09-22 23:06:07
14186,2931,69436,Jack Black,2009-09-22 23:05:57
14187,2931,69436,Michael Cera,2009-09-22 23:06:24
14188,2931,69436,Oliver Platt,2009-09-22 23:06:16
14189,2931,69481,Kathryn Bigelow,2009-10-16 21:25:28
14190,2931,69526,Megan Fox,2009-07-22 00:35:22
14191,2931,69526,Michael Bay,2009-07-22 00:35:44
14192,2931,69526,Shia LaBeouf,2009-07-22 00:35:19
14193,2931,69640,Christian Bale,2010-01-16 00:23:02
14194,2931,69640,Johnny Depp,2010-01-16 00:22:49
14195,2931,69640,Michael Mann,2010-01-16 00:22:53
14196,2931,69712,Abigail Breslin,2009-12-21 23:23:18
14197,2931,69712,Alec Baldwin,2009-12-21 23:23:38
14198,2931,69712,Cameron Diaz,2009-12-21 23:23:12
14199,2931,69712,Nick Cassavetes,2009-12-21 23:22:53
14200,2931,69712,Sofia Vassilieva,2009-12-21 23:24:04
14201,2931,69784,Larry Charles,2009-08-30 13:37:41
14202,2931,69784,Sacha Baron Cohen,2009-08-30 13:37:33
14203,2931,69830,Bruce Dickinson,2009-07-22 11:07:20
14204,2931,69830,Sam Dunn,2009-07-22 11:07:34
14205,2931,69830,Steve Harris,2009-07-22 11:07:28
14206,2931,69844,Alan Rickman,2009-07-29 21:51:45
14207,2931,69844,Daniel Radcliffe,2009-07-29 21:51:49
14208,2931,69844,David Yates,2009-07-29 21:54:36
14209,2931,69844,Emma Watson,2009-07-29 21:51:54
14210,2931,69844,Michael Gambon,2009-07-29 21:55:00
14211,2931,69844,Rupert Grint,2009-07-29 21:54:11
14212,2931,70159,Jaume Collet-Serra,2009-10-31 23:08:33
14213,2931,70282,John Schultz,2009-11-02 23:48:15
14214,2931,70641,Trevor Moore,2010-04-18 20:24:06
14215,2931,70641,Zach Cregger,2010-04-18 20:23:56
14216,2931,71129,Lauren Montgomery,2009-10-17 13:33:42
14217,2931,71248,Mike Judge,2009-12-19 01:09:59
14218,2931,71254,Gerard Butler,2009-11-29 13:04:45
14219,2931,71254,Mark Neveldine,2009-11-29 13:05:12
14220,2931,71254,Michael C. Hall,2009-11-29 13:05:00
14221,2931,71264,Chris Miller,2010-01-18 00:03:44
14222,2931,71264,Phill Lord,2010-01-18 00:03:40
14223,2931,71429,Alexie Gilmore,2009-12-20 00:30:57
14224,2931,71429,Bobcat Goldthwait,2009-12-20 00:30:48
14225,2931,71429,Robin Williams,2009-12-20 00:31:02
14226,2931,71500,Michael Dougherty,2009-10-18 22:36:27
14227,2931,71670,Bradley Cooper,2010-04-18 13:58:46
14228,2931,71670,Phil Traill,2010-04-18 13:58:50
14229,2931,71670,Sandra Bullock,2010-04-18 13:58:44
14230,2931,71821,Rebel Rodriguez,2010-01-19 20:51:37
14231,2931,71821,William H. Macy,2010-01-19 20:51:54
14232,2931,71867,Felix Van Groeningen,2009-10-26 09:33:05
14233,2931,71867,Koen De Graeve,2009-10-26 09:33:11
14234,2931,71899,Adam Elliot,2010-09-15 07:36:49
14235,2931,71899,Philip Seymour Hoffman,2010-09-15 07:36:36
14236,2931,71910,Scott Mann,2010-01-15 11:21:35
14237,2931,73017,Guy Ritchie,2010-09-08 13:30:10
14238,2931,73017,Jude Law,2010-09-08 13:30:14
14239,2931,73017,Mark Strong,2010-09-08 13:30:31
14240,2931,73017,Rachel McAdams,2010-09-08 13:30:23
14241,2931,73017,Robert Downey Jr.,2010-09-08 13:30:17
14242,2931,73321,Albert Hughes,2010-06-23 23:04:53
14243,2931,73321,Allen Hughes,2010-06-23 23:04:55
14244,2931,73321,Denzel Washington,2010-06-23 23:04:48
14245,2931,73321,Gary Oldman,2010-06-23 23:04:50
14246,2931,73718,Liam Neeson,2010-01-16 00:31:48
14247,2931,73718,Richard Eyre,2010-01-16 00:31:59
14248,2931,73929,Scott Stewart,2010-11-27 13:50:51
14249,2931,79132,Christopher Nolan,2010-08-21 11:16:22
14250,2931,79132,Leonardo DiCaprio,2010-08-21 11:15:58
14251,2931,79132,Michael Caine,2010-08-21 11:16:36
14252,2931,79293,Phillip Noyce,2010-11-27 13:51:22
14253,2931,81834,Alan Rickman,2010-11-18 19:57:36
14254,2931,81834,Daniel Radcliffe,2010-11-18 19:57:38
14255,2931,81834,David Yates,2010-11-18 19:57:48
14256,2931,81834,Emma Watson,2010-11-18 19:57:41
14257,2931,81834,Rupert Grint,2010-11-18 19:57:53
14258,2945,38061,get,2006-04-22 11:28:00
14259,2973,67695,Anna Faris,2011-04-10 06:30:52
14260,2973,67695,dark comedy,2011-04-10 06:30:40
